"2.500","68.3858688","-0.22733693","1.16956506","100.000000","0.000000","28.562107","0.75000000","168.63754","64.9526528","2.9324382","0.275","183.878608"
"2.520","68.4092058","-0.27918930","1.14015114","100.000000","0.000000","28.550088","0.75000000","170.00538","64.9518912","2.9562235","0.275","183.878608"
"2.540","68.4294835","-0.30426119","0.99561953","100.000000","0.000000","28.552856","0.75000000","171.37364","64.9511258","2.9800161","0.275","183.878608"
"2.560","68.4484915","-0.33428478","0.97745194","100.000000","0.000000","28.552115","0.75000000","172.74228","64.9503654","3.0038156","0.275","183.878608"
"2.580","68.4684518","-0.34180382","0.90871998","100.000000","0.000000","28.554334","0.75000000","174.11132","64.9496051","3.0276218","0.275","183.958608"
"2.600","68.4879552","-0.00317647","0.96887584","100.000000","0.000000","28.559720","0.75000000","175.48076","64.9488448","3.0514348","0.275","183.978608"
"2.620","68.5074701","-0.00838610","0.93731710","100.000000","0.000000","28.557730","0.75000000","176.85066","64.9480794","3.0752560","0.330","183.978608"
"2.640","68.5274022","0.06075468","1.00733773","100.000000","0.000000","28.563520","0.75000000","178.22095","64.9473216","3.0990839","0.330","183.978608"
"2.660","68.5459725","0.01252113","0.93106249","100.000000","0.000000","28.570617","0.75000000","179.59164","64.9465574","3.1229188","0.330","183.978608"
"2.680","68.5632115","0.11562792","0.91600359","100.000000","0.000000","28.571065","0.75000000","180.96268","64.9457971","3.1467601","0.330","183.978608"
"2.700","68.5832000","0.04437167","1.06037710","100.000000","0.000000","28.573309","0.75000000","182.33410","64.9450304","3.1706076","0.330","183.978608"
"2.720","68.6040627","0.23327946","1.24243640","100.000000","0.000000","28.566799","0.75000000","183.70600","64.9442701","3.1944633","0.319","183.978608"
"2.740","68.6269722","0.16777613","0.97800517","100.000000","0.000000","28.556273","0.75000000","185.07834","64.9435098","3.2183272","0.274","183.978608"
"2.760","68.6470515","0.13976915","1.03932277","100.000000","0.000000","28.555586","0.75000000","186.45110","64.9427494","3.2421982","0.274","183.978608"
"2.780","68.6677926","0.08987777","1.03836855","100.000000","0.000000","28.556755","0.75000000","187.82426","64.9419840","3.2660760","0.274","183.978608"
"2.800","68.6872192","0.37681668","1.00481909","100.000000","0.000000","28.537689","0.75000000","189.19782","64.9412288","3.2899606","0.274","183.978608"
"2.820","68.7056538","0.15331973","0.95600561","100.000000","0.000000","28.551583","0.75000000","190.57182","64.9404621","3.3138533","0.274","183.978608"
"2.840","68.7288013","0.06563610","1.18979734","100.000000","0.000000","28.543319","0.75000000","191.94622","64.9397018","3.3377528","0.274","184.018608"
"2.860","68.7481434","0.17608585","0.87613541","100.000000","0.000000","28.523982","0.75000000","193.32106","64.9389414","3.3616599","0.274","184.078608"
"2.880","68.7643354","-0.02019809","0.85970963","100.000000","0.000000","28.546058","0.75000000","194.69623","64.9381811","3.3855727","0.274","184.078608"
"2.900","68.7801536","0.18760782","0.88083466","100.000000","0.000000","28.552727","0.75000000","196.07176","64.9374144","3.4094916","0.328","184.078608"
"2.920","68.8006566","0.15575521","0.99979459","100.000000","0.000000","28.544298","0.75000000","197.44767","64.9366643","3.4334173","0.328","184.078608"
"2.940","68.8181824","0.16439738","0.86227634","100.000000","0.000000","28.544539","0.75000000","198.82399","64.9358938","3.4573502","0.328","184.078608"
"2.960","68.8361421","0.03417401","0.92394351","100.000000","0.000000","28.546071","0.75000000","200.20066","64.9351334","3.4812890","0.328","184.078608"
"2.980","68.8556211","0.01253116","1.08355324","100.000000","0.000000","28.540596","0.75000000","201.57770","64.9343782","3.5052343","0.328","184.078608"
"3.000","68.8747840","-0.19985584","0.99997323","100.000000","0.000000","28.536196","0.75000000","202.95514","64.9336192","3.5291868","0.328","184.078608"
"3.020","68.8947290","0.03503499","0.99860355","100.000000","0.000000","28.535715","0.75000000","204.33304","64.9328486","3.5531470","0.317","184.078608"
"3.040","68.9157440","0.04491743","1.09649320","100.000000","0.000000","28.529965","0.75000000","205.71132","64.9320960","3.5771138","0.273","184.078608"
"3.060","68.9366182","0.22935313","0.96624570","100.000000","0.000000","28.524185","0.75000000","207.09002","64.9313357","3.6010879","0.273","184.078608"
"3.080","68.9546022","0.04064381","0.93378419","100.000000","0.000000","28.525724","0.75000000","208.46910","64.9305728","3.6250689","0.273","184.078608"
"3.100","68.9731840","-0.12790042","0.84414945","100.000000","0.000000","28.525596","0.75000000","209.84852","64.9298112","3.6490560","0.273","184.078608"
"3.120","68.9903398","-0.11357390","0.99440674","100.000000","0.000000","28.522868","0.75000000","211.22835","64.9290509","3.6730497","0.273","184.098608"
"3.140","69.0113882","-0.40091331","1.05314784","100.000000","0.000000","28.520871","0.75000000","212.60856","64.9282906","3.6970500","0.273","184.178608"
"3.160","69.0303232","-0.36825316","0.91983542","100.000000","0.000000","28.514715","0.75000000","213.98918","64.9275302","3.7210577","0.306","184.178608"
"3.180","69.0488960","-0.49245782","0.87956566","100.000000","0.000000","28.517131","0.75000000","215.37016","64.9267699","3.7450714","0.327","184.178608"
"3.200","69.0661632","-0.24918281","0.83061970","100.000000","0.000000","28.515778","0.75000000","216.75152","64.9260096","3.7690924","0.327","184.178608"
"3.220","69.0849306","-0.40703341","0.99201727","100.000000","0.000000","28.512764","0.75000000","218.13326","64.9252493","3.7931190","0.327","184.178608"
"3.240","69.1026125","-0.29962641","0.83402912","100.000000","0.000000","28.513156","0.75000000","219.51537","64.9244890","3.8171527","0.327","184.178608"
"3.260","69.1210982","-0.31764072","0.88176788","100.000000","0.000000","28.510688","0.75000000","220.89783","64.9237248","3.8411923","0.327","184.178608"
"3.280","69.1401523","-0.33655524","0.91431197","100.000000","0.000000","28.506910","0.75000000","222.28062","64.9229670","3.8652378","0.327","184.178608"
"3.300","69.1596544","-0.50719112","1.18459110","100.000000","0.000000","28.505556","0.75000000","223.66368","64.9222016","3.8892876","0.327","184.178608"
"3.320","69.1787354","-0.51077012","0.86767906","100.000000","0.000000","28.501732","0.75000000","225.04713","64.9214464","3.9133442","0.327","184.178608"
"3.340","69.1967552","-0.38661335","0.99739961","100.000000","0.000000","28.500977","0.75000000","226.43066","64.9206861","3.9374026","0.305","184.178608"
"3.360","69.2126413","-0.30386772","0.68356846","100.000000","0.000000","28.501418","0.75000000","227.81456","64.9199258","3.9614674","0.272","184.238608"
"3.380","69.2270746","-0.32290055","0.69167994","100.000000","0.000000","28.501600","0.75000000","229.19877","64.9191706","3.9855370","0.272","184.278608"
"3.400","69.2401856","-0.33966114","0.91480716","100.000000","0.000000","28.505138","0.75000000","230.58322","64.9184064","4.0096116","0.272","184.278608"
"3.420","69.2609984","-0.56149536","0.95890881","100.000000","0.000000","28.499968","0.75000000","231.96808","64.9176512","4.0336928","0.272","184.278608"
"3.440","69.2825587","-0.59902369","1.02113335","100.000000","0.000000","28.489305","0.75000000","233.35337","64.9168883","4.0577814","0.294","184.278608"
"3.460","69.3009562","-0.53114026","0.85721642","100.000000","0.000000","28.489494","0.75000000","234.73907","64.9161280","4.0818774","0.326","184.278608"
"3.480","69.3182490","-0.51420907","0.85476390","100.000000","0.000000","28.489823","0.75000000","236.12512","64.9153702","4.1059795","0.326","184.278608"
"3.500","69.3379648","-0.30719985","1.11473342","100.000000","0.000000","28.483591","0.75000000","237.51152","64.9146048","4.1300880","0.326","184.278608"
"3.520","69.3531635","-0.54216345","0.64641920","100.000000","0.000000","28.482437","0.75000000","238.89835","64.9138496","4.1542034","0.326","184.278608"
"3.540","69.3692736","-0.47724788","0.90078033","100.000000","0.000000","28.485312","0.75000000","240.28546","64.9130867","4.1783238","0.326","184.278608"
"3.560","69.3885274","-0.60398093","1.11418499","100.000000","0.000000","28.478604","0.75000000","241.67295","64.9123302","4.2024508","0.326","184.278608"
"3.580","69.4099469","-0.69498400","0.98132407","100.000000","0.000000","28.471472","0.75000000","243.06086","64.9115699","4.2265849","0.326","184.278608"
"3.600","69.4295808","-0.68443979","0.86784065","100.000000","0.000000","28.471504","0.75000000","244.44916","64.9108096","4.2507264","0.326","184.278608"
"3.620","69.4441638","-0.52827426","0.84058554","100.000000","0.000000","28.471906","0.75000000","245.83787","64.9100506","4.2748746","0.271","184.278608"
"3.640","69.4606784","-0.42361010","0.82141086","100.000000","0.000000","28.470892","0.75000000","247.22689","64.9092954","4.2990285","0.271","184.318608"
"3.660","69.4789875","-0.29915139","0.79377234","100.000000","0.000000","28.469031","0.75000000","248.61625","64.9085350","4.3231881","0.271","184.378608"
"3.680","69.4966848","-0.19011036","1.07969384","100.000000","0.000000","28.466594","0.75000000","250.00596","64.9077747","4.3473537","0.271","184.378608"
